Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Mean,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Mean,Bwd.IAT.Max,Bwd.IAT.Min,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Label
392,0,79.75,1135,0,170.289473684211,17349.0529891669,112.260013715245,9105.84444444444,132370.0,0,58537.5714285714,138778.0,898.0,10928.0540540541,132370.0,0.0,0,1135,151.255319148936,YOUTUBE
437,0,125.714285714286,1135,0,253.0,5266.15568180144,29.4610108072808,37028.9090909091,132247.0,0,67886.3333333333,134386.0,1636.0,67348.75,134341.0,0.0,0,1135,165.0,YOUTUBE
437,0,112.6,1066,0,109.552631578947,12552.6885395306,113.921166552746,8964.76595744681,134978.0,0,46816.0,136066.0,1405.0,11314.1891891892,134978.0,0.0,0,1066,107.938775510204,YOUTUBE
437,0,125.714285714286,130,0,32.5,2440.10272590882,26.5753762227693,41391.7,132917.0,38,68986.1666666667,137978.0,3017.0,92403.6666666667,142523.0,38.0,0,437,84.1666666666667,YOUTUBE
452,0,106.8,6964,0,787.724137931035,84114.177570027,129.844258037893,7808.5,132684.0,0,40158.0,134263.0,197.0,9787.1052631579,132684.0,0.0,0,6964,639.054054054054,YOUTUBE
452,0,68.8461538461538,2836,0,1125.5,25786.3392028993,44.7648413354964,23269.75,137749.0,0,46539.5,138964.0,0.0,38318.0909090909,142133.0,1.0,0,2836,553.884615384615,YOUTUBE
549,0,120.928571428571,8760,0,1399.59793814433,204746.95234577,165.3419450171,6103.05454545454,130597.0,0,51641.2307692308,135903.0,623.0,6965.35416666666,130597.0,0.0,0,8760,1227.26785714286,YOUTUBE
549,0,57.16,5388,0,1456.94736842105,43685.4813416429,66.0286894655728,15497.1395348837,130595.0,0,27765.7083333333,130711.0,0.0,29558.3888888889,135742.0,0.0,0,5388,646.911111111111,YOUTUBE
452,0,66.48,10220,0,1392.1746031746,242157.531764407,206.497703225877,4874.95333333333,134091.0,0,30468.4583333333,142246.0,85.0,5844.728,134091.0,0.0,0,10220,1164.97368421053,YOUTUBE
452,0,32.4878048780488,4254,0,1731.03846153846,63806.0276930195,92.2549872770734,11003.7575757576,132128.0,0,18156.2,132764.0,0.0,23716.12,139018.0,0.0,0,4254,681.455882352941,YOUTUBE
437,0,112.6,1353,0,193.25,21170.9019626593,119.528579283307,8536.93877551021,133113.0,0,46478.8888888889,137528.0,437.0,10648.8205128205,133113.0,0.0,0,1353,173.647058823529,YOUTUBE
437,0,125.714285714286,1353,0,296.6,5702.81182651675,28.9605340322476,37668.8181818182,132562.0,11,69059.5,136443.0,2143.0,69927.0,140121.0,251.0,0,1353,181.769230769231,YOUTUBE
437,0,112.6,1162,0,169.375,18929.5383214739,119.792041016795,8518.16326530612,132762.0,0,46376.6666666667,138157.0,598.0,10511.1025641026,132762.0,0.0,0,1162,154.921568627451,YOUTUBE
437,0,125.714285714286,1162,0,258.4,5254.95737000513,29.0329136464372,37574.9090909091,132693.0,0,68887.3333333333,141054.0,1922.0,68534.0,137653.0,0.0,0,1162,167.076923076923,YOUTUBE
437,0,81.5555555555556,2679,0,236.894736842105,22864.8727354711,110.378904947323,9256.65217391304,142405.0,0,53225.75,146185.0,281.0,11388.4864864865,142405.0,0.0,0,2679,202.833333333333,YOUTUBE
437,0,110.0,1261,0,278.2,5354.43987041831,30.6506905836363,35344.5,140771.0,0,60590.5714285714,142275.0,2166.0,70603.5,145892.0,0.0,0,1261,162.214285714286,YOUTUBE
437,0,81.5555555555556,1764,0,238.658536585366,24608.3807456206,116.971103458602,8723.59183673469,141032.0,0,53432.0,146992.0,463.0,10521.425,141032.0,0.0,0,1764,206.254901960784,YOUTUBE
437,0,110.0,1418,0,315.666666666667,6513.66366577908,32.8735729347178,32759.5384615385,140330.0,0,60839.1428571429,141059.0,1188.0,57027.6,145622.0,0.0,0,1418,184.933333333333,YOUTUBE
437,0,74.0,1549,0,355.777777777778,40268.5854547465,132.225205970809,7702.90740740741,136578.0,0,46217.4444444444,138288.0,171.0,9386.68181818182,136578.0,0.0,0,1549,299.107142857143,YOUTUBE
437,0,112.6,1040,0,154.125,17007.9056085732,116.636302349288,8748.63265306122,142409.0,0,47631.4444444444,146175.0,23.0,10901.7948717949,142409.0,0.0,0,1040,142.960784313725,YOUTUBE
437,0,125.714285714286,1040,0,234.0,4841.19693280655,28.3387137530139,38495.3636363636,141020.0,121,70574.8333333333,146346.0,2626.0,70049.25,149872.0,527.0,0,1040,157.692307692308,YOUTUBE
437,0,112.6,1095,0,161.0,17626.0920209668,116.48223645894,8760.20408163266,131223.0,0,47694.4444444444,148163.0,999.0,10773.1025641026,131223.0,0.0,0,1095,148.352941176471,YOUTUBE
437,0,125.714285714286,1095,0,245.0,4952.28863961454,28.231574192577,38641.4545454545,130017.0,1,70842.6666666667,140810.0,2124.0,71400.75,145366.0,1.0,0,1095,161.923076923077,YOUTUBE
437,0,112.6,1460,0,97.2432432432432,11440.777507877,113.826533207075,8976.28260869565,133664.0,0,45878.7777777778,139044.0,355.0,11292.0277777778,133664.0,0.0,0,1460,98.4166666666667,YOUTUBE
437,0,110.0,1418,0,309.6,5897.18305069926,31.57470331923,34310.1666666667,133293.0,102,58817.4285714286,133770.0,1377.0,67863.5,136270.0,474.0,0,1418,173.428571428571,YOUTUBE
437,0,112.6,1215,0,176.0,18572.1336120139,113.716223438733,8973.28571428572,135006.0,0,48854.5555555556,140049.0,597.0,11059.1025641026,135006.0,0.0,0,1215,160.117647058824,YOUTUBE
437,0,125.714285714286,1215,0,269.0,5174.12981601027,27.9054192324149,39093.0909090909,134806.0,64,71670.6666666667,143597.0,4323.0,71641.5,147220.0,647.0,0,1215,171.153846153846,YOUTUBE
437,0,112.6,2306,0,150.72972972973,13508.0941757805,94.7158624886895,10787.4130434783,198148.0,0,55135.6666666667,201906.0,773.0,13575.1666666667,198148.0,0.0,0,2306,139.645833333333,YOUTUBE
437,0,110.0,130,0,32.5,2055.61559581306,24.4231555938185,44667.0,136578.0,62,70191.0,197799.0,4694.0,94774.3333333333,155475.0,675.0,0,437,77.6923076923077,YOUTUBE
437,0,112.6,1199,0,147.717948717949,16371.5026029905,116.480851974232,8763.95833333334,135824.0,0,46741.1111111111,136925.0,932.0,11002.1842105263,135824.0,0.0,0,1199,137.74,YOUTUBE
437,0,125.714285714286,130,0,32.5,2457.25949876772,26.762232164797,41102.7,133363.0,83,68504.5,138684.0,1864.0,91363.3333333333,140856.0,675.0,0,437,84.1666666666667,YOUTUBE
1165,0,7.47178329571106,10212,0,2129.52260083449,692092.684007223,374.85708503044,2668.48734177215,5723120.0,0,20031.7669683258,5723120.0,0.0,2591.51408695652,5736918.0,0.0,0,10212,1845.72801204819,YOUTUBE
1165,0,5.39260563380282,9940,0,2423.09784411277,165430.281813946,132.304364665628,7564.78974358974,5737646.0,0,15609.8835978836,5737646.0,0.0,12127.2242524917,5860097.0,1.0,0,9940,1249.30972696246,YOUTUBE
437,0,112.6,1206,0,156.861111111111,16218.4036857178,110.150091472467,9280.26666666667,134142.0,0,46401.3333333333,138876.0,625.0,11879.1142857143,134142.0,0.0,0,1206,144.106382978723,YOUTUBE
437,0,125.714285714286,130,0,32.5,2477.57305774217,26.9834689457068,40765.7,133987.0,84,67942.8333333333,134071.0,1967.0,89992.3333333333,135061.0,493.0,0,437,84.1666666666667,YOUTUBE
1213,0,11.4823943661972,8280,0,2152.76057322614,1472351.71935201,818.852765544471,1221.57701283547,1583426.0,0,7385.47795414462,1583426.0,594.0,835.105594405592,157987.0,0.0,0,8280,1797.54227405248,YOUTUBE
1213,0,10.3345195729537,8520,0,2480.92486583184,332018.628999659,200.681744555074,4988.95351609058,1930599.0,0,14949.0428571428,1930599.0,0.0,3462.79211469534,185066.0,0.0,0,8520,1652.48632580262,YOUTUBE
1395,0,187.0,2035,0,110.27397260274,2168.44077156489,17.6841345262603,57205.3953488372,4587473.0,0,378435.692307692,4587663.0,83.0,4611.40277777778,76611.0,0.0,0,2035,121.227272727273,YOUTUBE
1395,0,157.533333333333,1989,0,259.0,955.587182265735,4.8858313537234,213572.304347826,4503902.0,0,350868.785714286,4588056.0,0.0,45496.75,95749.0,1.0,0,1989,187.76,YOUTUBE
1195,0,25.0298507462687,8520,0,2261.38888888889,4069.23591641105,3.9774585262839,253511.966666667,30011266.0,0,6214.69696969697,239782.0,0.0,573755.754716981,30011272.0,1.0,0,8520,1014.68852459016,YOUTUBE
437,0,139.25,1474,0,131.878048780488,7716.8492628699,57.9858325227151,17604.875,429657.0,0,59339.5714285714,136236.0,693.0,21125.2,430384.0,0.0,0,1474,130.42,YOUTUBE
392,0,111.833333333333,1199,0,120.052631578947,4813.13573079551,40.4697061255499,25284.488372093,675972.0,0,217446.6,814954.0,838.0,11112.4594594595,132033.0,0.0,0,1199,116.288888888889,YOUTUBE
437,0,110.0,1199,0,399.666666666667,1917.73922620744,10.146768392632,108408.9,639186.0,62,154869.857142857,639186.0,3029.0,70566.5,139560.0,1573.0,0,1199,173.25,YOUTUBE
1189,0,27.1568627450981,0,0,0.0,4631.37901400114,170.541754306179,5892.55172413793,1069301.0,0,5892.55172413793,1069301.0,0.0,0.0,0.0,0.0,0,1189,27.0243902439024,YOUTUBE
1246,0,198.709677419355,0,0,0.0,761.673763256956,3.833098483923,269581.733333333,7006918.0,0,269581.733333333,7006918.0,0.0,0.0,0.0,0.0,0,1246,192.5,YOUTUBE
1189,0,14.560606060606,8688,0,2030.09975062344,685051.082712283,556.976613682696,1798.11144578313,1077322.0,0,4539.71863117871,1077322.0,0.0,266.2925,19165.0,0.0,0,8688,1228.0990990991,YOUTUBE
1573,0,236.916666666667,265,0,38.1111111111111,830.558825704849,6.30804171421405,161698.36,7000130.0,0,351518.173913044,7006525.0,0.0,41369.0,852872.0,0.0,0,1573,129.134615384615,YOUTUBE
0,0,0.0,0,0,0.0,0.0,198.708395429707,10065.0,10065.0,10065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
0,0,0.0,0,0,0.0,0.0,198.66891824774,10067.0,10067.0,10067,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
1150,0,18.7058823529412,14200,0,2808.49780380673,166458.91482209,81.1963459220564,12328.9690501601,7962900.0,0,45481.2755905512,7962900.0,24.0,14878.7741935484,7963222.0,0.0,0,14200,2047.89563365282,YOUTUBE
1150,0,4.16208791208791,14200,0,2582.1726342711,175047.839138964,130.704482445306,7655.91716368456,7963254.0,0,15891.030261348,7963254.0,0.0,12677.7772087068,8086337.0,1.0,0,14200,1338.37789543349,YOUTUBE
1916,0,225.8,443,0,74.9285714285714,671.416021838881,4.3893292681081,235961.857142857,4676894.0,0,471923.714285714,4676895.0,28.0,148462.384615385,1649720.0,68.0,0,1916,147.866666666667,YOUTUBE
517,0,74.5,333,0,58.125,321.216517492222,4.84398141364332,213101.161290323,4670188.0,0,440409.066666667,4676974.0,45.0,128436.933333333,1688492.0,0.0,0,517,64.3030303030303,YOUTUBE
1156,0,206.285714285714,303,0,57.3076923076923,409.155994411242,3.04079599479866,341509.769230769,7899701.0,2,683019.538461538,7937618.0,28.0,682252.5,7899703.0,135.0,0,1156,129.75,YOUTUBE
1156,0,166.058823529412,265,0,44.6666666666667,393.461399217673,3.60457050528644,286374.774193548,7891308.0,1,554851.125,7938675.0,13.0,584601.642857143,7894966.0,1.0,0,1156,105.848484848485,YOUTUBE
571,0,99.75,1755,0,302.4,1097.70397568564,5.721271609828,183109.476190476,3632315.0,6,349572.636363636,3666362.0,6.0,23657.6666666667,130308.0,238.0,0,1755,183.521739130435,YOUTUBE
746,0,143.714285714286,265,0,56.0,691.188047700216,6.6955623100617,155326.76,3573797.0,28,298705.307692308,3573797.0,28.0,13027.5454545455,57972.0,240.0,0,746,99.4074074074074,YOUTUBE
517,0,65.1428571428572,1436,0,228.230769230769,1009.19357394236,7.02454923857789,147833.192307692,3656820.0,0,295666.384615385,3666452.0,0.0,14962.1666666667,89053.0,0.0,0,1436,138.535714285714,YOUTUBE
746,0,143.5,265,0,51.5454545454545,737.495611218485,6.95507562099165,149309.884615385,3770375.0,1,258803.8,3776191.0,328.0,10501.4,43302.0,1.0,0,746,102.25,YOUTUBE
811,0,140.1,5840,0,916.5,20804.0403362473,36.9133710297153,28380.4761904762,291041.0,1,66221.1111111111,293233.0,344.0,54008.1818181818,291041.0,40.0,0,5840,539.086956521739,YOUTUBE
811,0,70.25,5936,0,1822.5,32165.3961259622,58.681376131617,17852.6666666667,82834.0,0,24993.7333333333,120287.0,0.0,58708.6,124546.0,191.0,0,5936,524.304347826087,YOUTUBE
437,0,119.444444444444,1076,0,110.342105263158,927.710926120715,8.27684387389401,123445.5,5261502.0,0,709811.625,5261502.0,400.0,11205.4324324324,133898.0,0.0,0,1076,109.75,YOUTUBE
392,0,63.2857142857143,1076,0,241.2,290.484594892016,2.11389638490248,516065.545454545,5225302.0,25,946120.166666667,5225302.0,1562.0,69562.25,142538.0,25.0,0,1076,126.846153846154,YOUTUBE
1200,0,186.88,303,0,71.1428571428571,3002.34964671458,25.152328791242,40431.6101694915,2207667.0,0,99394.375,2251436.0,0.0,5223.82352941176,72091.0,0.0,0,1200,117.409836065574,YOUTUBE
1200,0,168.96,265,0,56.7,2247.04022277487,18.8721183323757,54192.5,2244507.0,0,99352.9166666667,2251710.0,0.0,6739.84210526316,51695.0,0.0,0,1200,116.478260869565,YOUTUBE
6,6,6.0,6,6,6.0,26845.6375838926,4474.27293064877,447.0,447.0,447,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6.0,YOUTUBE
0,0,0.0,0,0,0.0,0.0,162.548764629389,12304.0,12304.0,12304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
804,0,139.4,3016,0,999.818181818182,29129.9564649134,49.3648390706246,21270.2,171287.0,16,47267.1111111111,172678.0,408.0,41864.3,171287.0,195.0,0,3016,563.272727272727,YOUTUBE
804,0,79.7857142857143,2840,0,1093.5,37320.088190849,74.3181311467288,14040.6956521739,78924.0,0,24841.2307692308,86284.0,0.0,27008.8888888889,81836.0,0.0,0,2840,482.08,YOUTUBE
437,0,110.0,1418,0,309.6,256.773783354417,1.37481844464886,787982.833333333,9042432.0,84,1350827.71428571,9042432.0,1122.0,70428.0,146310.0,811.0,0,1418,173.428571428571,YOUTUBE
1205,0,180.307692307692,265,0,62.4,729.436765081446,8.41041658128314,120817.919354839,7329733.0,0,624225.916666667,7368672.0,102.0,3283.87755102041,77190.0,0.0,0,1205,85.375,YOUTUBE
1205,0,151.214285714286,265,0,56.7,358.34393300624,3.20426765728381,325652.652173913,7361515.0,0,576154.692307692,7369087.0,262.0,13420.4444444444,49576.0,0.0,0,1205,107.36,YOUTUBE
1433,0,204.32,303,0,54.3846153846154,1637.3833486109,14.4961314581681,70078.9047619048,4226253.0,0,183957.125,4259947.0,0.0,4954.39473684211,66835.0,0.0,0,1433,111.215384615385,YOUTUBE
1433,0,151.290322580645,265,0,47.25,1320.76609876446,12.4728941332495,81658.5555555556,4211606.0,0,146985.4,4260342.0,0.0,8288.13043478261,66215.0,0.0,0,1433,104.0,YOUTUBE
1382,0,8.17530864197531,10136,0,2075.61366061899,1145599.15006215,631.0953389606,1585.03950233282,2517956.0,0,12613.6188118812,2517956.0,0.0,1478.98220640569,2520323.0,0.0,0,10136,1814.69101647498,YOUTUBE
0,0,0.0,0,0,0.0,0.0,1879.6992481203,1064.0,1064.0,1064,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
1382,0,5.58105646630237,7100,0,2363.71926605504,253526.333800677,214.79109602556,4659.94602012809,2520853.0,0,9294.38138686131,2520853.0,0.0,7401.8768382353,2645272.0,0.0,0,7100,1179.26118721461,YOUTUBE
0,0,0.0,0,0,0.0,0.0,178.874877023522,11181.0,11181.0,11181,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
246,0,11.4634146341463,7300,0,1951.2186836518,232917.727707509,140.009286691927,7155.32246376812,2636433.0,0,48762.1975308642,2636433.0,345.0,2317.71914893617,745877.0,0.0,0,7300,1660.58483754513,YOUTUBE
220,0,2.2680412371134,5680,0,2157.51086956522,50334.2342502083,47.8744018866061,20999.0957446808,2874444.0,0,41123.2291666667,2874444.0,0.0,10357.6153846154,747433.0,1.0,0,5680,1045.84736842105,YOUTUBE
1242,0,30.1511627906977,14480,0,2400.99034749035,40854.2707140461,22.5714383570584,44368.0798258345,30235089.0,0,1886.90058479532,54117.0,0.0,59107.9361702128,30235089.0,0.0,0,14480,1807.37916063676,YOUTUBE
517,0,155.666666666667,152,0,55.8,22853.5900672608,207.246076454962,5307.7,15481.0,91,10615.4,22093.0,501.0,12421.25,23940.0,1614.0,0,517,101.083333333333,YOUTUBE
517,0,102.428571428571,152,0,46.8,18961.9763523618,239.26784040835,4559.36363636364,15283.0,3,8358.83333333333,15359.0,1536.0,9751.75,23879.0,14.0,0,517,73.1538461538462,YOUTUBE
1095,0,9.03426294820717,13140,0,2599.44903581268,2367629.72096607,1536.92192086204,650.863147605084,65224.0,0,1592.9019138756,67364.0,0.0,1072.62403528114,68542.0,0.0,0,13140,1539.99934874633,YOUTUBE
1095,0,8.64285714285715,5792,0,1841.88179669031,1564288.80146729,1044.91426588756,957.47575612098,317254.0,0,5100.82352941176,317254.0,0.0,980.671200473093,51353.0,0.0,0,5792,1496.33189448441,YOUTUBE
6,6,6.0,6,6,6.0,8849.55752212389,1474.92625368732,1356.0,1356.0,1356,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6.0,YOUTUBE
0,0,0.0,0,0,0.0,0.0,254.614894971356,7855.0,7855.0,7855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
258,0,77.0,2227,0,733.8125,14981.6192419146,25.4083304619854,40341.1,1507079.0,0,201705.5,1507079.0,213.0,1783.41935483871,20587.0,0.0,0,2227,575.595238095238,YOUTUBE
258,0,40.9090909090909,1436,0,518.555555555556,3176.7770581691,12.4165607120153,84776.4210526316,1558760.0,0,161075.2,1558760.0,1.0,4555.25,21066.0,0.0,0,1436,243.666666666667,YOUTUBE
258,0,93.75,2920,0,620.975609756097,16240.1233282773,30.3611615065084,33623.0,1028763.0,0,230557.714285714,1028763.0,644.0,13375.375,168389.0,0.0,0,2920,524.2,YOUTUBE
258,0,47.1,2840,0,839.166666666667,3421.7481740008,9.9433292379246,107274.6,1040135.0,0,178791.0,1040135.0,0.0,72731.0,194006.0,0.0,0,2840,323.882352941176,YOUTUBE
258,0,84.0,2840,0,606.190476190476,15437.2857322877,30.0313385850882,33964.52,1098928.0,0,212278.25,1098928.0,404.0,13381.0,174064.0,0.0,0,2840,504.153846153846,YOUTUBE
258,0,47.1,2840,0,839.166666666667,3251.7578745575,9.44935088865239,112882.533333333,1112290.0,1,188137.555555556,1112290.0,1.0,74309.8,193979.0,2.0,0,2840,323.882352941176,YOUTUBE
1189,0,20.5319865319866,0,0,0.0,912.197613895681,44.428122552807,22584.3074324324,6518331.0,0,22584.3074324324,6518331.0,0.0,0.0,0.0,0.0,0,1189,20.4630872483221,YOUTUBE
1405,0,7.82892057026476,11584,0,2066.74452554745,170073.591002361,155.493973224207,6437.31310211946,6546749.0,0,13636.593877551,6546749.0,0.0,230.109689213894,20677.0,0.0,0,11584,1092.71153846154,YOUTUBE
0,0,0.0,0,0,0.0,0.0,195.160031225605,10248.0,10248.0,10248,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,YOUTUBE
517,0,156.0,0,0,0.0,63.5093560273432,0.407111256585533,2661025.25,30012410.0,1,2661025.25,30012410.0,1.0,0.0,0.0,0.0,0,517,144.857142857143,YOUTUBE
1242,0,27.5725190839695,0,0,0.0,225.172074760246,8.16653980996462,122920.042145594,30302284.0,0,122920.042145594,30302284.0,0.0,0.0,0.0,0.0,0,1242,27.467680608365,YOUTUBE
1179,0,53.1747211895911,10220,0,3081.38376383764,94838.8175907142,60.2960132276054,16615.6141001855,5463496.0,0,33417.223880597,5463496.0,1.0,29783.3407407407,5474103.0,0.0,0,10220,1569.97966728281,YOUTUBE
1179,0,66.5691489361703,16192,0,3625.34817813765,101401.567522051,48.5802288519654,20631.935483871,5482337.0,0,47883.743315508,5482337.0,0.0,32646.5325203252,5491728.0,1.0,0,16192,2082.51376146789,YOUTUBE
517,0,134.0,152,0,60.1666666666667,144.842583764228,1.44954086908003,747363.083333333,8718123.0,2,1494726.16666667,8718123.0,318.0,50005.0,201367.0,4446.0,0,517,92.7857142857143,YOUTUBE
517,0,102.428571428571,152,0,58.5,106.090995284138,1.22713033451684,896400.3,8889285.0,30,1494000.5,8889285.0,1446.0,11335.3333333333,15257.0,5544.0,0,517,79.25,YOUTUBE
517,0,135.428571428571,152,0,55.8,134.097569260247,1.31146767002687,831823.090909091,8901174.0,99,1525009.0,8901174.0,554.0,13248.25,22556.0,3324.0,0,517,94.3846153846154,YOUTUBE
517,0,86.1666666666667,152,0,58.5,82.1071650473188,1.09330446134912,1016287.0,9058944.0,21,1829316.6,9058944.0,1784.0,14176.0,22509.0,5717.0,0,517,68.2727272727273,YOUTUBE
1145,0,215.384615384615,265,0,43.0,747.956813120574,5.78948411465762,176113.764705882,5146598.0,1,359272.08,5146613.0,2.0,338242.36,5146650.0,31.0,0,1145,126.754716981132,YOUTUBE
1838,0,178.5,265,0,34.9310344827586,709.108108363923,6.56994007435168,154832.672413793,5138098.0,0,309665.344827586,5146857.0,26.0,301945.75,5144840.0,0.0,0,1838,106.133333333333,YOUTUBE
1214,0,170.794117647059,405,0,62.2777777777778,879.075704702209,7.64508626278477,132698.666666667,4413704.0,0,277460.848484849,4413848.0,0.0,141597.942857143,4413849.0,1.0,0,1214,113.366197183099,YOUTUBE
1436,0,174.609756097561,333,0,49.325,998.161184231021,8.85359788903993,114360.2875,4407359.0,0,228720.575,4413910.0,0.0,126856.743589744,4414033.0,0.0,0,1436,111.365853658537,YOUTUBE
1214,0,36.4823008849557,14360,0,2475.48951048951,28191.6464028973,17.2537944123205,58046.8868501529,29794165.0,0,36304.44,1227634.0,0.0,88681.8808411215,30163499.0,0.0,0,14360,1631.44817073171,YOUTUBE
1214,0,23.672131147541,7300,0,2466.27227722772,26473.0245601377,20.2820479537152,49368.8010403121,28981344.0,0,24611.6821917808,1215081.0,0.0,94204.8808933003,28981927.0,0.0,0,7300,1303.55123216602,YOUTUBE
517,0,134.285714285714,152,0,55.8,464.568018436376,4.57327007484538,238540.272727273,2360922.0,93,437323.833333333,2360922.0,210.0,14787.25,33453.0,1516.0,0,517,93.7692307692308,YOUTUBE
1163,0,90.6,8760,0,2319.03571428571,13136.4475720894,10.3608994511851,98372.8076923077,4593862.0,0,213141.083333333,4593862.0,1.0,19309.9259259259,447625.0,7.0,0,8760,1244.40740740741,YOUTUBE
1173,0,40.7100371747212,16060,0,3628.31802120141,202806.27849067,107.875160298189,9286.79854809438,4299303.0,0,19093.3805970149,4299303.0,0.0,2891.01063829787,460702.0,1.0,0,16060,1876.60940325497,YOUTUBE
517,0,102.428571428571,152,0,58.5,362.767607866144,4.19605014356213,262151.3,2528557.0,54,436918.833333333,2528557.0,1663.0,16286.6666666667,33490.0,3479.0,0,517,79.25,YOUTUBE
517,0,122.5,152,0,55.8,203.008814866972,2.20226525003619,499485.7,4741912.0,87,998971.4,4741912.0,381.0,11953.5,20233.0,1138.0,0,517,84.5,YOUTUBE
1163,0,41.9111111111111,7180,0,2364.8,11935.5621292514,13.6951996368816,74076.5217391304,4595236.0,0,116165.454545455,4595236.0,0.0,21208.6666666667,447689.0,0.0,0,7180,859.239436619718,YOUTUBE
517,0,134.857142857143,152,0,41.5714285714286,1337.55430091398,15.1625588767576,71025.1538461538,217571.0,43,153887.833333333,352626.0,375.0,84733.6666666667,161994.0,1170.0,0,517,82.3333333333333,YOUTUBE
517,0,134.857142857143,152,0,41.5714285714286,1336.17952193985,15.1469743377797,71098.2307692308,209491.0,1,154046.166666667,356222.0,201.0,85366.1666666667,162162.0,1497.0,0,517,82.3333333333333,YOUTUBE
